img_path,comm_snr,radar_feat,radar_max,radar_std,radar_peak_idx,channel_type,path_loss,shadow_fading,rain_attenuation,target_rcs,bandwidth,modulation,ber
combined_dataset\images\val2017\socal-fire_00000315_post_disaster.png,15.33615940023654,17.68988362949351,43.560256438217834,19.88395546287565,180,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000315_pre_disaster.png,18.55387617631898,17.623945568967645,50.69202197113467,20.0037995776402,526,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000316_post_disaster.png,20.11943358893768,16.579070664294086,49.245398314105465,18.77196837333215,72,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000316_pre_disaster.png,23.351619786107108,17.75653621369879,50.697165135620175,20.05895962913108,59,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000324_post_disaster.png,19.546859638012464,16.840834374909935,54.030987786499644,19.07635104441953,481,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000324_pre_disaster.png,21.082393386057262,17.48122091138573,52.10888155688796,19.594251450260177,193,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000326_post_disaster.png,15.021908983529755,17.34483459061155,50.44088025282481,19.566908142180672,159,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000326_pre_disaster.png,20.522347582485892,18.980042597335622,51.08402179482376,21.211394101404217,42,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000338_post_disaster.png,19.28400611469334,17.695150559895996,52.564995208149405,19.87474668916753,36,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000338_pre_disaster.png,19.04269382980732,18.584713290804547,49.17014143984225,20.71675673122934,199,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000342_post_disaster.png,20.65183851244663,17.718646985699294,45.57735179465394,20.00257638273267,79,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000342_pre_disaster.png,16.317052526431212,17.28767796913587,45.78861712928037,19.558791819125453,368,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000344_post_disaster.png,19.334590536945313,16.703222823097253,48.63040219546799,18.8593749709235,207,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000344_pre_disaster.png,21.808823221506273,17.335780559791292,56.73010507451043,19.65906214496639,123,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000345_post_disaster.png,16.005437658689857,16.85974122483741,45.20555009119306,19.073703849515052,115,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000345_pre_disaster.png,21.89464504899115,18.132957999096956,49.84776017807426,20.500977364299985,409,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000350_post_disaster.png,20.819673376789538,17.757829553732044,45.38276283481165,19.799489016217574,450,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000350_pre_disaster.png,19.78647057146408,17.07265806951146,50.73392665608651,19.248392258379933,552,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000355_post_disaster.png,16.72135549298659,16.6473719253825,54.10286705824582,18.792269314504374,186,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000355_pre_disaster.png,21.478673565615594,17.142007490514448,47.03856012482373,19.253024802914517,25,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000362_post_disaster.png,19.57046606608192,17.69555763607576,47.56493343570188,19.69203419680506,34,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000362_pre_disaster.png,20.74354159793397,18.21222090633724,56.638739013071785,20.6241362235385,120,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000365_post_disaster.png,18.18100474255985,17.218333276145582,62.85318944547413,19.52762670650086,95,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000365_pre_disaster.png,21.552403585280615,17.44094575109053,50.842488060658056,19.529075890288194,91,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000368_post_disaster.png,21.8693821929799,17.53142512281903,50.72171419388183,19.637652784530694,0,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000368_pre_disaster.png,18.140485553931413,18.495477260673066,62.06763214124801,20.760202337633523,44,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000380_post_disaster.png,19.906421082094923,17.550442937096367,60.992003214448935,19.949768467638744,119,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000380_pre_disaster.png,23.054031359343554,18.09921316745659,49.070906327349704,20.250968051250318,84,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000382_post_disaster.png,18.551510807094033,17.205463897376006,43.44378715840896,19.310426009063143,183,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000382_pre_disaster.png,19.612366580832003,17.95541091435583,48.304696483287046,20.025886168664655,381,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000395_post_disaster.png,16.52410615035626,17.898854718376278,44.80670243029113,20.148371447235867,135,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000395_pre_disaster.png,20.01335029461299,18.412713094691803,48.78066472668083,20.61207327063536,182,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000404_post_disaster.png,20.469261542125707,18.85462944845717,50.98632893107754,21.181335401585766,166,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000404_pre_disaster.png,23.334809526341786,17.85940345648737,56.12793683689279,20.19361900455371,178,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000406_post_disaster.png,24.683290683127566,17.021258745336347,52.89019128787152,19.300137795043046,437,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000406_pre_disaster.png,17.893988696453462,18.906283114771064,50.70960042659904,21.19063482978225,190,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000407_post_disaster.png,19.108119242688346,17.180828773224583,48.049368000497935,19.589132837410034,128,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000407_pre_disaster.png,20.384801202539606,17.533545575326375,50.90632726629606,19.997333605521042,379,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000413_post_disaster.png,21.59593694398164,17.599218275898448,45.013754754579615,19.737280898024,314,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000413_pre_disaster.png,20.41603307354835,18.13231897500497,55.97494313640674,20.40896446467625,442,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000418_post_disaster.png,19.808275049651314,17.622733855374918,47.792414840459045,19.7144513108899,434,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000418_pre_disaster.png,23.053474016847233,17.612129913008324,50.458915739504185,19.89968602032219,122,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000424_post_disaster.png,19.364388429800144,17.066144564513287,48.91389842723704,19.200236700132066,564,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000424_pre_disaster.png,21.7098984288682,17.515353846002494,59.35036785903583,20.069900581600297,598,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000428_post_disaster.png,19.19777311309157,17.600219438920572,49.87017306615846,19.837675283104453,394,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000428_pre_disaster.png,16.726799345926352,17.966103238300967,50.73777694645382,20.300398448005634,23,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000437_post_disaster.png,14.839689841585994,18.00615736175096,54.16274553607609,20.229513563375708,83,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000437_pre_disaster.png,17.311402784900864,17.36934935876643,53.20727097320667,19.8541548407304,88,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000440_post_disaster.png,18.28504231863299,18.002633297913015,53.661654492519624,20.380394088832777,320,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000440_pre_disaster.png,20.091288473941432,19.404944138112985,54.75900665738242,21.725151036953456,185,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000441_post_disaster.png,21.910836236875824,17.07983466075769,49.85941743205426,19.028483839037268,175,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000441_pre_disaster.png,17.248744769189983,18.18318533412605,49.894031450567496,20.4345845373393,381,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000444_post_disaster.png,21.636610091345517,17.011086227920085,48.31758435676305,19.036150960097288,100,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000444_pre_disaster.png,16.005933472953984,18.824065033238504,50.753626970142214,20.854916559833168,308,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000452_post_disaster.png,18.354661051318658,17.753633708095485,48.28587197161847,19.874609481309246,479,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000452_pre_disaster.png,19.17298516916223,18.436570865632383,52.015887750143754,20.717511426416394,199,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000453_post_disaster.png,18.36803485934962,15.859828082968688,47.74670620821298,17.917188352058652,305,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000453_pre_disaster.png,21.897153051732346,18.480200177294538,75.27464729800786,21.08533449963581,195,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000458_post_disaster.png,18.667064241298206,16.771121702629674,52.24030321244327,19.074464969282793,536,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000458_pre_disaster.png,22.52859411374851,17.81276878249906,49.076651142725275,20.16935919084667,33,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000459_post_disaster.png,19.313483825878876,18.438284145619342,52.798252771709045,20.631065486802026,13,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000459_pre_disaster.png,20.672011069791054,18.66611029481113,50.51248230475073,20.78611695627073,91,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000463_post_disaster.png,22.509966873330498,17.630973048946963,45.56530008114204,19.667825871872495,72,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000463_pre_disaster.png,18.9249417258728,17.15850620322573,52.60299829963095,19.25129378357437,149,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000476_post_disaster.png,21.08829582899007,17.715548961178957,54.07982427638358,19.88166298466291,582,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000476_pre_disaster.png,21.200278577659176,16.861311049849046,47.31911132629746,19.082174202864305,194,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000479_post_disaster.png,19.605251124357878,17.380395752412127,55.76330691781906,19.44074540234818,165,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000479_pre_disaster.png,23.634535819852857,17.607087801480585,45.58366591385769,19.764864633995018,443,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000481_post_disaster.png,19.34068181140364,17.54068279563055,44.823935199550306,19.64624244406066,169,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000481_pre_disaster.png,22.81814880130932,18.558020417189116,49.3893937689061,20.9984532273315,240,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000487_post_disaster.png,16.936841791431362,17.345792400028653,47.90643573389585,19.509952826077637,196,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000487_pre_disaster.png,20.706099831173702,18.638032359371532,48.71896904748944,20.865495853693133,9,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000490_post_disaster.png,19.91215397047796,17.015897440062897,48.99441322923557,19.14891977207542,197,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000490_pre_disaster.png,16.494616925015862,17.833162625863785,54.372016786740275,20.03110781978011,176,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000491_post_disaster.png,18.19230295422153,16.927833462222328,48.71582363940452,19.34076818454966,597,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000491_pre_disaster.png,18.004788194470308,17.68428458315132,58.312325716091294,20.028249761485966,148,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000512_post_disaster.png,22.46063890656825,16.895260437907563,50.56594801411483,19.208184813128423,543,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000512_pre_disaster.png,19.579668491421444,17.764113204624664,50.457029505707375,20.04972671934543,133,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000523_post_disaster.png,16.731919944394406,18.14159652258297,73.96048755419027,20.420107774087793,122,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000523_pre_disaster.png,22.43071655874361,17.3688610815044,50.78066339685425,19.587868799051574,458,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000526_post_disaster.png,15.865534674571123,18.077386086094528,52.94902130569593,20.263327503645534,96,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000526_pre_disaster.png,18.83934243527412,17.86607211599401,51.045774451851784,20.049226621093332,414,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000527_post_disaster.png,20.15544590987585,16.896777208195182,45.364065507193324,19.05709988137095,371,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000527_pre_disaster.png,20.584103799984035,18.381924447363986,52.45310688933925,20.560410210887763,158,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000532_post_disaster.png,20.341780057919422,17.05202210686458,45.33071664784752,19.118872977296178,77,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000532_pre_disaster.png,23.236234162711654,17.78029535527893,50.14062073332001,19.974563490937193,210,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000539_post_disaster.png,18.21196443174084,17.34917894477772,48.5623878390107,19.408939775214645,195,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000539_pre_disaster.png,21.531132200090738,17.332395570827554,60.59552793784943,19.586408351602685,9,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000542_post_disaster.png,17.883517769394274,16.79511918510376,47.91673098307729,18.8606729950072,32,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000542_pre_disaster.png,20.75036472652978,17.68678701355781,49.382650873999225,19.971759575419586,89,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000548_post_disaster.png,19.076606511328933,17.878265098681858,49.94153746827945,20.020663537470544,336,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000548_pre_disaster.png,20.886653172983756,18.962650255347544,52.94724954187751,21.55145585232616,516,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000555_post_disaster.png,18.380724120731585,16.945621521503703,45.0033322116425,18.83912501253229,199,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000555_pre_disaster.png,19.70667856500731,17.569420406153245,52.01664448956376,19.929674746883936,129,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000557_post_disaster.png,18.355295590515965,16.112399704572002,49.40923905588281,18.37886203789861,437,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000557_pre_disaster.png,19.769093130078573,17.394641229912413,53.88236464300794,19.787575893150656,537,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000561_post_disaster.png,20.329554003930255,17.931525721435793,50.77649607899853,20.230151742306592,192,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000561_pre_disaster.png,22.078586238399623,18.931520874825612,62.04799737063477,21.213809508964044,453,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000562_post_disaster.png,16.173038708595115,16.525746367909672,44.69932505442521,18.624612448948824,547,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000562_pre_disaster.png,24.27576914350844,19.03453593742739,51.66066397280237,21.23891117622503,444,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000567_post_disaster.png,21.840638899960894,17.666025676359382,58.10661113868307,19.955149145977742,3,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000567_pre_disaster.png,21.598884824303923,18.069588201277963,52.452620846479626,20.208381315092325,590,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000570_post_disaster.png,21.355493538403564,17.59948249479002,53.689692925333,20.06975299465621,185,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000570_pre_disaster.png,19.485661420433033,17.504707990973497,53.404884496149734,19.617384032750557,196,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000575_post_disaster.png,17.25420722543835,16.553472350818396,48.65163101262118,18.57591263641954,206,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000575_pre_disaster.png,25.448401191132177,18.2150393057016,52.042060048749185,20.366175899861332,199,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000582_post_disaster.png,18.193942196838478,18.767966288890285,53.940694490758005,21.033158622341993,5,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000582_pre_disaster.png,21.51653108050941,18.834221285854976,49.007185301828855,21.10828971665165,94,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000595_post_disaster.png,21.370954384431528,16.68652389746463,45.90584788439226,18.80012110023815,358,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000595_pre_disaster.png,16.59367155492569,17.43290541512172,46.355525589962895,19.617816116335863,245,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000597_post_disaster.png,18.145843615882356,16.830911464118646,48.24573307566532,19.01361442694802,110,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000597_pre_disaster.png,20.234200683214794,17.438035538258205,48.15679674633049,19.600522416864827,404,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000604_post_disaster.png,19.836287061274348,16.634077036635837,47.2954748878442,18.603202150576266,32,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000604_pre_disaster.png,19.135617545127886,18.556282976128422,52.74376843624169,20.984886815022172,82,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000610_post_disaster.png,20.164026657893487,17.34343495458975,49.31108057242961,19.491587286400552,302,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000610_pre_disaster.png,25.086549629981462,17.879507942301597,51.54480076869887,20.372978255003005,547,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000616_post_disaster.png,20.212297091447823,17.543137820369353,46.53784258863131,19.899722515773302,303,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000616_pre_disaster.png,19.5192509862232,18.71489755477732,51.95854698118542,21.16576771744324,80,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000622_post_disaster.png,19.49252592559118,17.472651488598192,56.57281054901157,19.67096464845225,126,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000622_pre_disaster.png,19.42173186289915,18.36509623063186,51.387754882705245,20.731830477220196,300,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000627_post_disaster.png,21.294361638219343,17.404671669332778,49.10533569608356,19.412660386513686,136,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000627_pre_disaster.png,18.75886920290563,18.403129900244572,53.373906475450696,20.563951832670146,506,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000630_post_disaster.png,20.9720620522544,17.274390383177632,46.94351125794264,19.65679996398758,166,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000630_pre_disaster.png,19.5326775879208,17.79294183235611,47.15261736223204,20.104800039095775,45,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000641_post_disaster.png,21.940903802288233,18.737640206514826,52.27016864701979,20.941460314731383,152,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000641_pre_disaster.png,18.3439706420544,18.339236844003906,54.08602235163549,20.656738371054093,44,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000645_post_disaster.png,18.501407065638034,17.808066099146316,47.25976201251686,19.942823358462714,119,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000645_pre_disaster.png,17.91797944992757,18.548758775934683,51.8141609670978,21.03570130286523,244,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000648_post_disaster.png,22.08687640247571,18.245814981454387,52.797774661336604,20.2871487240076,178,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000648_pre_disaster.png,18.886943929511602,18.329675552811803,47.28075127510259,20.684646421235538,443,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000658_post_disaster.png,19.162864237131743,18.554976539123768,59.04200581481655,20.708538924023415,555,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000658_pre_disaster.png,18.352090679353182,19.276353563620624,51.57998545663385,21.570866893552775,514,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000664_post_disaster.png,20.559253242753883,18.645241963157417,62.21188452520372,20.877268160618026,313,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000664_pre_disaster.png,17.46411297321758,16.98747864687188,47.4543892099838,19.068110555849017,0,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000667_post_disaster.png,15.74231670856416,17.14789426853632,58.71447131498891,19.510989725244574,209,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000667_pre_disaster.png,17.70582747218512,18.133101984801694,48.2250472658271,20.550704782564285,37,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000670_post_disaster.png,20.228153715838772,16.881068358434643,46.47371461489766,18.865460576110245,308,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000670_pre_disaster.png,18.14337996101328,17.741461813937885,52.09552790024266,19.88048025629024,88,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000673_post_disaster.png,16.30702051007586,17.499288775438234,49.052744087379345,19.828569867191074,50,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000673_pre_disaster.png,19.287340754232503,17.415153530675656,46.053907921447106,19.61417424996826,192,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000682_post_disaster.png,19.440184726001192,16.58421849383675,50.360696625610224,18.525703882545127,306,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000682_pre_disaster.png,20.66821206460753,17.269845479195087,53.59865109774879,19.594712189467728,279,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000683_post_disaster.png,17.694904046409775,17.662706940429743,55.57001417306842,19.711192242647016,493,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000683_pre_disaster.png,18.6925959915866,18.210822704275373,46.70169969565923,20.328982745828334,146,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000687_post_disaster.png,21.23498288067435,16.899399229942713,49.617218370383554,19.010587020662864,29,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000687_pre_disaster.png,19.90694588034988,17.060829760228998,55.12441001805307,19.3972486761102,17,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000690_post_disaster.png,15.929605660532815,18.433331924355933,51.89469411595075,20.50112613882249,587,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000690_pre_disaster.png,20.506686675116995,17.907300805484315,58.8671538905455,20.249529438733898,68,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000703_post_disaster.png,22.675657863465958,17.636777456220635,61.26450080262291,19.809065786320446,129,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000703_pre_disaster.png,21.55124631217724,17.753472297650433,50.6170784104569,19.897977912903983,182,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000711_post_disaster.png,18.741224196709368,16.358886995942843,43.45089519288208,18.503895890014597,96,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\val2017\socal-fire_00000711_pre_disaster.png,20.60465871037009,17.264753362627747,47.273580142887276,19.243902399849503,146,unknown,-1,-1,-1,-1,-1,unknown,-1
